location_id,town_name,latitude,longitude,existing_chargers_in_10_miles,resident_number_in_10_miles,car_number_in_10_miles,traffic_volume_in_10_miles,demand_score,recommendation_rank,recommendation_reason,recommendation_date
LOC_4769,Pasir Ris,1.37059,103.945095,3,190555,37857,5556,78.2,1460,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4693,Serangoon,1.359148,103.870989,10,284089,36979,2149,78.2,1461,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8282,Sengkang,1.386668,103.885067,7,266243,24855,5620,78.19,1462,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2893,Tampines,1.35249,103.953477,19,273847,15386,9407,78.19,1463,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9073,Tampines,1.343181,103.966459,17,173822,36727,8769,78.18,1464,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7605,Woodlands,1.427344,103.781995,9,278795,36901,2273,78.18,1465,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2588,Tampines,1.346872,103.958609,5,267363,12536,8332,78.17,1466,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2051,Sengkang,1.381555,103.90282,3,233364,21931,7378,78.16,1467,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3333,Bukit Batok,1.358593,103.744737,18,277861,14382,9281,78.14,1468,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2118,Serangoon,1.356849,103.860707,9,201869,25871,8861,78.14,1469,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2497,Sengkang,1.38702,103.901993,12,184255,27554,9770,78.14,1470,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2581,Woodlands,1.43465,103.788241,3,293274,8869,7632,78.13,1471,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9044,Pasir Ris,1.37791,103.958038,18,211560,25976,9694,78.13,1472,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4526,Sengkang,1.394323,103.886521,12,246941,23344,7679,78.12,1473,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5521,Ang Mo Kio,1.373542,103.859157,18,278849,12775,9624,78.12,1474,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2193,Sengkang,1.389608,103.899843,14,181492,33807,8631,78.11,1475,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2408,Bukit Batok,1.344509,103.759118,11,295955,36930,1677,78.11,1476,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1557,Serangoon,1.360164,103.86459,9,263979,12676,9037,78.11,1477,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6624,Yishun,1.43974,103.843039,18,289237,31151,4506,78.11,1478,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8533,Woodlands,1.426925,103.788408,0,261353,29756,3541,78.1,1479,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1827,Serangoon,1.363213,103.870254,7,245597,39697,2895,78.1,1480,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6168,Toa Payoh,1.332435,103.855155,14,299078,21350,5853,78.09,1481,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3330,Serangoon,1.363132,103.874163,12,279954,18906,7123,78.09,1482,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7301,Ang Mo Kio,1.367503,103.847233,6,231204,28815,6178,78.08,1483,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1303,Sengkang,1.396885,103.901517,13,284833,39831,1789,78.08,1484,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2447,Jurong West,1.348948,103.71256,4,156529,28112,9784,78.08,1485,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9715,Tampines,1.346374,103.963155,9,269232,20936,6692,78.08,1486,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5311,Jurong West,1.333758,103.713366,14,236686,36402,5202,78.07,1487,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1989,Serangoon,1.351113,103.878779,8,292586,28091,3585,78.07,1488,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5481,Jurong West,1.343569,103.713763,16,294605,35354,2865,78.07,1489,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7473,Ang Mo Kio,1.37135,103.849556,11,212574,21389,9705,78.06,1490,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3140,Pasir Ris,1.381332,103.940481,17,286354,22504,6634,78.06,1491,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4718,Tampines,1.353345,103.960271,12,218838,32816,6685,78.06,1492,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8791,Yishun,1.44019,103.845312,4,220031,15077,9855,78.05,1493,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6858,Ang Mo Kio,1.378207,103.853952,11,253005,14700,9350,78.05,1494,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6194,Bukit Batok,1.363308,103.750364,8,238083,25780,6878,78.05,1495,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5000,Sengkang,1.384699,103.904114,7,196267,34506,6629,78.04,1496,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8835,Pasir Ris,1.368204,103.954712,4,216019,36324,4737,78.04,1497,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4654,Toa Payoh,1.336238,103.860114,10,248493,13652,9675,78.03,1498,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4834,Tampines,1.341936,103.965474,3,293610,31766,1845,78.03,1499,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1184,Woodlands,1.430617,103.792441,6,145758,36175,8582,78.03,1500,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5222,Serangoon,1.353338,103.863925,5,246954,31153,4623,78.02,1501,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7363,Sengkang,1.391833,103.888716,6,263593,14642,8071,78.02,1502,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8164,Toa Payoh,1.330982,103.848097,13,209829,34643,6804,78.01,1503,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3030,Serangoon,1.360339,103.863411,2,256951,29380,4113,78.01,1504,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8413,Ang Mo Kio,1.361165,103.842844,18,266246,32352,5300,78.0,1505,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8734,Yishun,1.4238,103.833982,4,162900,26294,9880,78.0,1506,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4811,Toa Payoh,1.333709,103.86317,18,266863,29896,5881,78.0,1507,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6046,Serangoon,1.366861,103.866091,9,142799,33947,9721,78.0,1508,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7172,Woodlands,1.429572,103.79514,16,212668,35462,6894,77.99,1509,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6818,Ang Mo Kio,1.364601,103.856991,4,280899,24304,4472,77.99,1510,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6112,Woodlands,1.441817,103.777274,14,277128,9931,9750,77.98,1511,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4991,Ang Mo Kio,1.37916,103.852105,4,251452,23791,6066,77.97,1512,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9799,Serangoon,1.366816,103.860073,3,289495,12252,6899,77.97,1513,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4557,Toa Payoh,1.336432,103.850965,13,244356,37469,4347,77.96,1514,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8335,Bukit Batok,1.36159,103.762186,16,240793,19286,9513,77.95,1515,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7585,Pasir Ris,1.365398,103.949995,12,182132,32539,8536,77.95,1516,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3092,Ang Mo Kio,1.373606,103.844094,6,199631,32196,6845,77.95,1517,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8803,Ang Mo Kio,1.362622,103.852478,4,253465,20297,6828,77.95,1518,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6841,Serangoon,1.349211,103.860905,3,276154,8697,8442,77.95,1519,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3843,Yishun,1.429734,103.831165,15,271748,39871,2670,77.95,1520,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5075,Sengkang,1.393341,103.887434,7,220733,37287,4661,77.94,1521,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8204,Pasir Ris,1.380815,103.942829,18,295612,13573,8496,77.94,1522,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7408,Serangoon,1.364497,103.872544,12,287963,10343,8787,77.94,1523,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8575,Woodlands,1.437323,103.779048,8,299392,5508,8816,77.93,1524,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8008,Woodlands,1.439511,103.791716,6,257186,31721,4073,77.93,1525,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1625,Yishun,1.427368,103.842717,3,253066,15079,7992,77.93,1526,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5569,Pasir Ris,1.378359,103.951612,13,263630,27715,5802,77.92,1527,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9006,Bukit Batok,1.361565,103.752281,13,297805,20895,5789,77.91,1528,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7003,Bukit Batok,1.348081,103.749014,3,248170,36262,2933,77.91,1529,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6474,Toa Payoh,1.328972,103.858313,12,291455,28931,3949,77.91,1530,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6469,Pasir Ris,1.371397,103.946563,7,284537,34588,2126,77.9,1531,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4477,Yishun,1.429482,103.844536,3,185837,25321,8776,77.9,1532,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4606,Ang Mo Kio,1.374733,103.853408,8,195242,35167,6598,77.9,1533,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8433,Yishun,1.438412,103.834945,13,277127,30580,4392,77.89,1534,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5958,Yishun,1.436868,103.845334,6,250277,10541,9690,77.88,1535,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2661,Sengkang,1.387027,103.900315,17,239705,29808,7055,77.88,1536,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2832,Bukit Batok,1.347877,103.755217,7,293909,33433,1935,77.88,1537,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7550,Jurong West,1.335719,103.7048,3,261716,9351,8965,77.88,1538,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6038,Jurong West,1.333245,103.706891,2,245714,27608,5043,77.86,1539,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_8312,Yishun,1.433769,103.839721,6,119596,38395,9250,77.86,1540,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_1836,Jurong West,1.331606,103.704966,15,235919,30192,6836,77.86,1541,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_3139,Toa Payoh,1.330827,103.84728,16,204619,27599,9194,77.85,1542,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5791,Woodlands,1.443072,103.785214,0,193249,24175,8221,77.85,1543,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5208,Toa Payoh,1.325337,103.864518,5,167998,27143,9488,77.85,1544,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_2472,Serangoon,1.349388,103.864106,3,267283,23034,5252,77.85,1545,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6225,Pasir Ris,1.38196,103.951275,5,265733,6987,9636,77.84,1546,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_6590,Ang Mo Kio,1.371568,103.856442,7,187601,33360,7250,77.84,1547,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_5277,Ang Mo Kio,1.374303,103.859204,13,216017,38776,5371,77.83,1548,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4550,Woodlands,1.43335,103.794665,15,173135,32262,9444,77.83,1549,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_7103,Bukit Batok,1.344949,103.755297,8,290780,24742,4390,77.83,1550,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_9707,Woodlands,1.44095,103.792897,4,104824,37111,9993,77.82,1551,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
LOC_4400,Pasir Ris,1.374109,103.956781,6,189368,29606,7942,77.82,1552,"High resident, car number, and traffic volume with low existing chargers",2024-09-28
